Open,High,Low,Close,Adj Close,Volume
18.55500030517578,18.600000381469727,18.229999542236328,18.229999542236328,17.30303955078125,1998979
18.2450008392334,18.3799991607666,18.010000228881836,18.299999237060547,17.36948013305664,3412830
18.264999389648438,18.385000228881836,18.135000228881836,18.315000534057617,17.383718490600586,867028
18.299999237060547,18.389999389648438,18.219999313354492,18.299999237060547,17.36948013305664,989433
18.30500030517578,18.334999084472656,18.079999923706055,18.25,17.322023391723633,1018898
18.18000030517578,18.40999984741211,18.170000076293945,18.28499984741211,17.355243682861328,1335618
18.399999618530273,18.485000610351562,18.204999923706055,18.34000015258789,17.407447814941406,1023772
18.204999923706055,18.28499984741211,18.06999969482422,18.28499984741211,17.355243682861328,922701
18.315000534057617,18.545000076293945,18.274999618530273,18.485000610351562,17.545076370239258,2003839
18.489999771118164,18.530000686645508,18.21500015258789,18.25,17.322023391723633,2021802
18.334999084472656,18.354999542236328,18.170000076293945,18.34000015258789,17.407447814941406,1183131
18.225000381469727,18.385000228881836,18.219999313354492,18.385000228881836,17.45016098022461,683776
18.399999618530273,18.575000762939453,18.3799991607666,18.530000686645508,17.587787628173828,2848056
18.549999237060547,18.610000610351562,18.299999237060547,18.43000030517578,17.49287223815918,1390925
18.399999618530273,18.8799991607666,18.399999618530273,18.649999618530273,17.701684951782227,3064273
18.604999542236328,19.020000457763672,18.604999542236328,18.899999618530273,17.93897247314453,2500106
18.93000030517578,19.350000381469727,18.920000076293945,19.325000762939453,18.342363357543945,3403463
19.3799991607666,19.3799991607666,19.139999389648438,19.2549991607666,18.275920867919922,1299940
19.290000915527344,19.395000457763672,19.110000610351562,19.334999084472656,18.351852416992188,2144600
19.360000610351562,19.53499984741211,19.274999618530273,19.469999313354492,18.47998809814453,1483125
19.55500030517578,19.709999084472656,19.44499969482422,19.65999984741211,18.660327911376953,2420285
19.700000762939453,19.850000381469727,19.600000381469727,19.614999771118164,18.61761474609375,1582599
19.68000030517578,19.78499984741211,19.469999313354492,19.704999923706055,18.703041076660156,1605138
19.700000762939453,19.825000762939453,19.645000457763672,19.825000762939453,18.816940307617188,1015036
19.729999542236328,19.875,19.56999969482422,19.719999313354492,18.71727752685547,1098781
19.735000610351562,19.875,19.674999237060547,19.704999923706055,18.703041076660156,1246171
19.780000686645508,19.969999313354492,19.780000686645508,19.924999237060547,18.911853790283203,493944
19.899999618530273,19.940000534057617,19.559999465942383,19.56999969482422,18.57490348815918,1379964
19.545000076293945,19.545000076293945,19.049999237060547,19.065000534057617,18.095584869384766,1506644
19.084999084472656,19.290000915527344,19.079999923706055,19.170000076293945,18.19524383544922,935499
19.125,19.209999084472656,18.774999618530273,19.030000686645508,18.06236457824707,1901362
18.975000381469727,19.219999313354492,18.854999542236328,19.135000228881836,18.162023544311523,1169608
19.104999542236328,19.1299991607666,18.80500030517578,18.80500030517578,17.84880256652832,1560621
18.959999084472656,19.209999084472656,18.860000610351562,19.184999465942383,18.20948028564453,5389908
19.2549991607666,19.53499984741211,19.2549991607666,19.440000534057617,18.451515197753906,3937260
19.56999969482422,19.68000030517578,19.420000076293945,19.670000076293945,18.66982078552246,1122453
19.65999984741211,19.670000076293945,19.31999969482422,19.31999969482422,18.337615966796875,656933
19.43000030517578,19.440000534057617,19.165000915527344,19.2450008392334,18.26643180847168,904899
19.19499969482422,19.55500030517578,19.19499969482422,19.5049991607666,18.513208389282227,1178858
19.459999084472656,19.69499969482422,19.459999084472656,19.469999313354492,18.47998809814453,1243609
19.559999465942383,19.65999984741211,19.3700008392334,19.375,18.389820098876953,1892698
19.454999923706055,19.4950008392334,19.19499969482422,19.19499969482422,18.21897315979004,2130983
19.260000228881836,19.770000457763672,19.149999618530273,19.625,18.627107620239258,6768860
19.719999313354492,19.729999542236328,19.395000457763672,19.469999313354492,18.47998809814453,5348585
19.600000381469727,19.645000457763672,19.225000381469727,19.375,18.389820098876953,15141751
19.475000381469727,19.844999313354492,19.389999389648438,19.844999313354492,18.835920333862305,11130144
19.7450008392334,19.93000030517578,19.475000381469727,19.549999237060547,18.555919647216797,2703893
19.610000610351562,19.770000457763672,19.524999618530273,19.7450008392334,18.74100685119629,1492482
19.639999389648438,19.834999084472656,19.635000228881836,19.655000686645508,18.655582427978516,1580294
19.0,19.0049991607666,18.510000228881836,18.674999237060547,18.390094757080078,1884533
18.639999389648438,18.639999389648438,18.30500030517578,18.315000534057617,18.035587310791016,2724783
18.540000915527344,18.540000915527344,18.079999923706055,18.34000015258789,18.06020736694336,2929954
18.375,18.704999923706055,18.225000381469727,18.639999389648438,18.355628967285156,7270948
18.729999542236328,19.024999618530273,18.71500015258789,18.899999618530273,18.611661911010742,5416159
18.950000762939453,18.950000762939453,18.489999771118164,18.579999923706055,18.296545028686523,13342244
18.639999389648438,18.834999084472656,17.764999389648438,17.8799991607666,17.607223510742188,8104895
17.84000015258789,17.850000381469727,17.450000762939453,17.69499969482422,17.425046920776367,3211274
17.649999618530273,17.80500030517578,17.53499984741211,17.75,17.47920799255371,1840068
17.610000610351562,17.655000686645508,17.329999923706055,17.540000915527344,17.272411346435547,2102089
17.575000762939453,17.71500015258789,17.514999389648438,17.59000015258789,17.32164764404297,1656011
17.53499984741211,17.614999771118164,17.475000381469727,17.559999465942383,17.292104721069336,5774733
17.53499984741211,17.875,17.30500030517578,17.625,17.35611343383789,2572593
17.684999465942383,17.69499969482422,17.360000610351562,17.450000762939453,17.18378448486328,10257759
17.385000228881836,17.80500030517578,17.350000381469727,17.7549991607666,17.484130859375,2269633
17.450000762939453,17.7549991607666,17.31999969482422,17.655000686645508,17.385656356811523,4724639
17.739999771118164,17.834999084472656,17.56999969482422,17.68000030517578,17.410276412963867,1326830
17.604999542236328,17.645000457763672,17.3799991607666,17.53499984741211,17.267486572265625,2543467
17.514999389648438,17.565000534057617,17.315000534057617,17.334999084472656,17.070537567138672,2049558
17.299999237060547,17.469999313354492,17.184999465942383,17.325000762939453,17.060691833496094,1172869
17.405000686645508,17.774999618530273,17.274999618530273,17.440000534057617,17.17393684387207,1343846
17.434999465942383,17.434999465942383,17.184999465942383,17.2549991607666,16.991758346557617,1320773
17.200000762939453,17.5,17.200000762939453,17.225000381469727,16.962217330932617,1686828
17.30500030517578,17.364999771118164,17.0049991607666,17.020000457763672,16.760345458984375,2928768
17.104999542236328,17.18000030517578,16.739999771118164,17.100000381469727,16.83912467956543,2569643
17.079999923706055,17.540000915527344,17.020000457763672,17.5,17.233020782470703,1701191
17.40999984741211,17.764999389648438,17.385000228881836,17.645000457763672,17.375808715820312,2561620
17.514999389648438,17.729999542236328,17.485000610351562,17.575000762939453,17.30687713623047,1413844
17.53499984741211,17.709999084472656,17.329999923706055,17.530000686645508,17.262563705444336,2148957
17.575000762939453,17.854999542236328,17.56999969482422,17.684999465942383,17.415199279785156,3584168
17.7549991607666,17.80500030517578,17.540000915527344,17.6299991607666,17.36103630065918,1130021
17.604999542236328,17.780000686645508,17.440000534057617,17.600000381469727,17.33149528503418,1625538
17.649999618530273,17.68000030517578,17.559999465942383,17.59000015258789,17.32164764404297,1026396
17.584999084472656,17.834999084472656,17.559999465942383,17.594999313354492,17.326570510864258,1077462
17.600000381469727,17.704999923706055,17.3799991607666,17.46500015258789,17.19855499267578,1126167
17.4950008392334,17.645000457763672,17.34000015258789,17.524999618530273,17.257638931274414,1202583
17.5049991607666,17.90999984741211,17.5,17.780000686645508,17.508750915527344,1041010
17.850000381469727,17.850000381469727,17.610000610351562,17.825000762939453,17.553064346313477,894116
17.739999771118164,17.850000381469727,17.524999618530273,17.524999618530273,17.257638931274414,871632
17.600000381469727,17.65999984741211,17.485000610351562,17.59000015258789,17.32164764404297,557109
17.610000610351562,17.69499969482422,17.4950008392334,17.4950008392334,17.228097915649414,952459
17.594999313354492,17.649999618530273,17.44499969482422,17.44499969482422,17.17885971069336,2614661
17.399999618530273,17.579999923706055,17.389999389648438,17.565000534057617,17.297029495239258,451483
17.610000610351562,17.899999618530273,17.485000610351562,17.889999389648438,17.6170711517334,1833467
17.844999313354492,17.950000762939453,17.700000762939453,17.825000762939453,17.553064346313477,1924378
17.780000686645508,17.975000381469727,17.7450008392334,17.7549991607666,17.484130859375,700031
17.854999542236328,18.135000228881836,17.84000015258789,18.125,17.848485946655273,1553959
18.06999969482422,18.280000686645508,18.049999237060547,18.174999237060547,17.897722244262695,676130
18.15999984741211,18.3799991607666,18.06999969482422,18.350000381469727,18.07005500793457,1187891
18.299999237060547,18.395000457763672,18.25,18.299999237060547,18.020814895629883,1485137
18.3799991607666,18.399999618530273,18.219999313354492,18.309999465942383,18.030662536621094,1162811
18.30500030517578,18.31999969482422,18.139999389648438,18.170000076293945,17.892799377441406,1121962
18.149999618530273,18.18000030517578,17.979999542236328,17.979999542236328,17.705698013305664,961452
18.045000076293945,18.045000076293945,17.75,18.0049991607666,17.730316162109375,1173184
18.079999923706055,18.309999465942383,17.825000762939453,18.309999465942383,18.030662536621094,1989106
18.360000610351562,18.559999465942383,18.184999465942383,18.334999084472656,18.055282592773438,2498498
18.360000610351562,18.3700008392334,18.024999618530273,18.059999465942383,17.78447723388672,1140380
18.024999618530273,18.165000915527344,17.969999313354492,18.0,17.725393295288086,2061475
18.05500030517578,18.4950008392334,18.014999389648438,18.489999771118164,18.207918167114258,2996545
18.489999771118164,18.709999084472656,18.295000076293945,18.594999313354492,18.311315536499023,2449011
18.575000762939453,18.770000457763672,18.469999313354492,18.549999237060547,18.26700210571289,1354241
18.559999465942383,18.635000228881836,18.239999771118164,18.309999465942383,18.030662536621094,2197799
18.415000915527344,18.485000610351562,18.209999084472656,18.270000457763672,17.991273880004883,922903
18.299999237060547,18.30500030517578,18.184999465942383,18.260000228881836,17.981426239013672,1227722
18.270000457763672,18.325000762939453,17.969999313354492,18.040000915527344,17.76478385925293,1602529
18.040000915527344,18.225000381469727,17.989999771118164,18.225000381469727,17.94696044921875,1084473
18.219999313354492,18.274999618530273,18.065000534057617,18.15999984741211,17.882951736450195,906887
18.135000228881836,18.635000228881836,18.1299991607666,18.635000228881836,18.350706100463867,1547505
18.635000228881836,18.670000076293945,18.415000915527344,18.510000228881836,18.22761344909668,1064656
18.565000534057617,18.565000534057617,18.0,18.0,17.725393295288086,2088214
18.1299991607666,18.18000030517578,17.979999542236328,18.020000457763672,17.745088577270508,1074818
18.100000381469727,18.1299991607666,17.989999771118164,18.084999084472656,17.80909538269043,1066720
18.084999084472656,18.18000030517578,18.0049991607666,18.030000686645508,17.75493621826172,1368783
18.170000076293945,18.18000030517578,17.989999771118164,18.030000686645508,17.75493621826172,1948894
18.03499984741211,18.149999618530273,17.9950008392334,18.030000686645508,17.75493621826172,1171857
18.05500030517578,18.075000762939453,17.834999084472656,17.90999984741211,17.63676643371582,1598302
18.024999618530273,18.03499984741211,17.860000610351562,18.0,17.725393295288086,1215611
18.010000228881836,18.225000381469727,17.969999313354492,18.06999969482422,17.79432487487793,791298
18.075000762939453,18.139999389648438,17.969999313354492,18.059999465942383,17.78447723388672,2149282
18.06999969482422,18.155000686645508,17.96500015258789,18.100000381469727,17.823867797851562,2826714
18.104999542236328,18.21500015258789,17.895000457763672,17.90999984741211,17.63676643371582,1762632
17.950000762939453,18.125,17.905000686645508,18.084999084472656,17.80909538269043,3828006
18.149999618530273,18.165000915527344,17.940000534057617,18.010000228881836,17.735240936279297,3926812
18.010000228881836,18.19499969482422,17.979999542236328,18.19499969482422,17.917417526245117,648310
18.100000381469727,18.270000457763672,18.100000381469727,18.260000228881836,17.981426239013672,953683
18.350000381469727,18.600000381469727,18.344999313354492,18.420000076293945,18.138986587524414,1253200
18.420000076293945,18.600000381469727,18.295000076293945,18.344999313354492,18.06513023376465,1124013
18.3700008392334,18.3700008392334,18.209999084472656,18.30500030517578,18.025739669799805,750747
18.239999771118164,18.350000381469727,18.05500030517578,18.264999389648438,17.98634910583496,1067957
18.270000457763672,18.600000381469727,18.049999237060547,18.600000381469727,18.316240310668945,1301396
18.56999969482422,18.899999618530273,17.895000457763672,18.049999237060547,17.774629592895508,2621991
18.084999084472656,18.15999984741211,17.940000534057617,18.059999465942383,17.78447723388672,1503205
18.114999771118164,18.174999237060547,17.940000534057617,18.010000228881836,17.735240936279297,1234691
17.979999542236328,18.094999313354492,17.850000381469727,17.954999923706055,17.681079864501953,1860540
18.0,18.0,17.649999618530273,17.959999084472656,17.686002731323242,1564285
17.969999313354492,18.06999969482422,17.924999237060547,17.950000762939453,17.676156997680664,3339538
17.954999923706055,18.045000076293945,17.655000686645508,17.78499984741211,17.513673782348633,1986812
17.65999984741211,17.799999237060547,17.6200008392334,17.774999618530273,17.503826141357422,3858143
17.700000762939453,17.795000076293945,17.5,17.520000457763672,17.252716064453125,2036883
17.454999923706055,17.655000686645508,17.360000610351562,17.440000534057617,17.17393684387207,2203481
17.420000076293945,17.559999465942383,17.2549991607666,17.2549991607666,16.991758346557617,3737913
17.25,17.295000076293945,17.079999923706055,17.110000610351562,16.84897232055664,2403953
17.149999618530273,17.40999984741211,17.079999923706055,17.34000015258789,17.075462341308594,3754343
17.299999237060547,17.424999237060547,17.1299991607666,17.21500015258789,16.952369689941406,1731134
17.15999984741211,17.329999923706055,17.1200008392334,17.260000228881836,16.99668312072754,1860062
17.2549991607666,17.389999389648438,17.15999984741211,17.200000762939453,16.937599182128906,1355608
17.25,17.325000762939453,17.155000686645508,17.155000686645508,16.893285751342773,1053535
17.25,17.3700008392334,17.145000457763672,17.295000076293945,17.03114891052246,1647836
17.239999771118164,17.329999923706055,17.19499969482422,17.235000610351562,16.972064971923828,5755309
17.350000381469727,17.40999984741211,17.270000457763672,17.34000015258789,17.075462341308594,1449282
17.440000534057617,17.639999389648438,17.385000228881836,17.475000381469727,17.208402633666992,1296715
17.5049991607666,17.770000457763672,17.46500015258789,17.75,17.47920799255371,1841182
17.71500015258789,17.735000610351562,17.235000610351562,17.309999465942383,17.04591941833496,2167537
17.299999237060547,17.450000762939453,17.280000686645508,17.424999237060547,17.159164428710938,2174019
17.375,17.545000076293945,17.329999923706055,17.520000457763672,17.252716064453125,1104828
17.510000228881836,17.610000610351562,17.415000915527344,17.44499969482422,17.17885971069336,2322613
17.475000381469727,17.645000457763672,17.364999771118164,17.6200008392334,17.3511905670166,1010125
17.610000610351562,17.6299991607666,17.43000030517578,17.454999923706055,17.18870735168457,821578
17.434999465942383,17.59000015258789,17.375,17.59000015258789,17.32164764404297,8297110
17.584999084472656,17.75,17.53499984741211,17.719999313354492,17.449665069580078,2451288
17.735000610351562,17.735000610351562,17.459999084472656,17.485000610351562,17.218250274658203,1997517
17.565000534057617,17.700000762939453,17.389999389648438,17.485000610351562,17.218250274658203,1672631
17.5049991607666,17.735000610351562,17.5049991607666,17.68000030517578,17.410276412963867,3681899
17.635000228881836,17.850000381469727,17.6200008392334,17.735000610351562,17.46443748474121,1478196
17.774999618530273,17.889999389648438,17.549999237060547,17.56999969482422,17.301952362060547,1318076
17.600000381469727,17.834999084472656,17.594999313354492,17.829999923706055,17.557987213134766,2274362
17.860000610351562,18.114999771118164,17.84000015258789,18.110000610351562,17.833715438842773,3117106
18.125,18.209999084472656,17.969999313354492,18.045000076293945,17.76970672607422,837927
18.045000076293945,18.045000076293945,17.969999313354492,18.0,17.725393295288086,279373
18.0,18.0,18.0,18.0,17.725393295288086,0
18.110000610351562,18.209999084472656,18.030000686645508,18.174999237060547,17.897722244262695,820326
18.19499969482422,18.19499969482422,18.03499984741211,18.075000762939453,17.79924964904785,1489183
18.114999771118164,18.114999771118164,17.860000610351562,17.924999237060547,17.65153694152832,411070
